日期,收盘,开盘,高,低,交易量,涨跌幅
2022/12/2,85.55,86.69,87.68,85.17,141.36K,-1.53%
2022/12/5,82.66,85.7,88.2,82.53,193.04K,-3.38%
2022/12/6,79.67,83.19,83.69,79.05,225.87K,-3.62%
2022/12/7,77.59,80.07,80.79,77.32,207.04K,-2.61%
2022/12/8,76.59,77.9,79.49,76.19,209.68K,-1.29%
2022/12/9,76.6,77.15,77.81,75.64,157.00K,0.01%
2022/12/12,78.34,77.34,78.89,75.67,158.37K,2.27%
2022/12/13,80.86,78.53,81.34,78.41,201.46K,3.22%
2022/12/14,82.75,80.53,83.22,80.31,178.26K,2.34%
2022/12/15,81.32,82.84,83.18,80.92,162.08K,-1.73%
2022/12/16,79.49,81.44,81.87,78.76,236.09K,-2.25%
2022/12/19,80.14,79.49,81.19,79.02,164.92K,0.82%
2022/12/20,80.53,80.6,81.19,79,184.12K,0.49%
2022/12/21,82.58,80.53,82.92,80.06,178.09K,2.55%
2022/12/22,81.67,82.93,84.21,81.35,211.18K,-1.10%
2022/12/23,84.5,82.32,84.7,81.83,180.40K,3.47%
2022/12/27,84.68,85,86.1,84.19,160.09K,0.21%
2022/12/28,83.26,84.6,84.76,81.92,57.56K,-1.68%
2022/12/29,82.26,82.88,83.14,81.28,10.99K,-1.20%
2022/12/30,85.91,83.71,86,82.88,168.65K,4.44%
2023/1/3,82.1,85.96,87,81.78,302.86K,-4.43%
2023/1/4,77.84,82.31,82.72,77.72,319.31K,-5.19%
2023/1/5,78.69,78.16,79.97,77.61,259.58K,1.09%
2023/1/6,78.57,78.8,80.59,78.05,215.42K,-0.15%
2023/1/9,79.65,78.42,81.37,78.42,245.12K,1.37%
2023/1/10,80.1,79.54,80.89,78.81,244.35K,0.56%
2023/1/11,82.67,79.52,83,79.31,273.79K,3.21%
2023/1/12,84.03,82.88,84.62,82.37,264.07K,1.65%
2023/1/13,85.28,83.91,85.5,83.5,217.40K,1.49%
2023/1/16,84.46,85.36,85.59,83.83,125.96K,-0.96%
2023/1/17,85.92,84.2,86.82,84.04,238.30K,1.73%
2023/1/18,84.98,86.45,87.85,84.36,288.15K,-1.09%
2023/1/19,86.16,84.34,86.85,83.76,250.96K,1.39%
2023/1/20,87.63,86.42,87.79,85.58,212.92K,1.71%
2023/1/23,88.19,87.7,89.09,86.92,192.41K,0.64%
2023/1/24,86.13,88.07,88.71,85.8,207.75K,-2.34%
2023/1/25,86.12,86.28,87,85.41,159.47K,-0.01%
2023/1/26,87.47,86.35,88.01,85.74,139.10K,1.57%
2023/1/27,86.66,87.65,88.95,85.69,107.08K,-0.93%
2023/1/30,84.9,86.88,87.48,84.66,65.55K,-2.03%
2023/1/31,84.49,85.18,85.25,83.73,11.89K,-0.48%
2023/2/1,82.84,85.56,86.21,82.37,348.66K,-1.95%
2023/2/2,82.17,83.34,83.61,81.25,287.09K,-0.81%
2023/2/3,79.94,82.27,84.2,79.62,330.32K,-2.71%
2023/2/6,80.99,79.61,81.43,79.1,325.21K,1.31%
2023/2/7,83.69,81.26,84.13,81.19,290.98K,3.33%
2023/2/8,85.09,84.11,85.15,83.51,254.14K,1.67%
2023/2/9,84.5,84.96,85.5,83.05,260.73K,-0.69%
2023/2/10,86.39,84.22,86.9,83.93,297.34K,2.24%
2023/2/13,86.61,86.51,86.95,85.1,207.62K,0.25%
2023/2/14,85.58,85.83,86.42,84.13,231.63K,-1.19%
2023/2/15,85.38,85.2,85.85,83.88,245.98K,-0.23%
2023/2/16,85.14,85.27,86.21,84.6,197.02K,-0.28%
2023/2/17,83,84.6,84.87,81.8,303.66K,-2.51%
2023/2/20,84.07,83.15,84.3,82.73,143.85K,1.29%
2023/2/21,83.05,83.86,84.2,82.56,231.63K,-1.21%
2023/2/22,80.45,82.5,82.96,80.3,297.26K,-3.13%
2023/2/23,81.95,80.31,82.46,80.25,293.33K,1.86%
2023/2/24,82.82,82.33,83.09,80.75,289.76K,1.06%
2023/2/27,82.45,83.19,83.6,81.73,58.85K,-0.45%
2023/2/28,83.89,82.3,84.15,82.19,12.30K,1.75%
2023/3/1,84.31,83.05,84.49,82.61,242.66K,0.50%
2023/3/2,84.75,84.31,85.1,83.83,214.22K,0.52%
2023/3/3,85.83,84.61,86,82.36,312.90K,1.27%
2023/3/6,86.18,85.83,86.35,84.34,244.34K,0.41%
2023/3/7,83.29,86.23,86.75,82.83,295.19K,-3.35%
2023/3/8,82.66,83.03,83.59,82.06,297.09K,-0.76%
2023/3/9,81.59,82.55,84,81.42,282.56K,-1.29%
2023/3/10,82.78,81.47,83.11,80.73,369.28K,1.46%
2023/3/13,80.77,82.6,83.48,78.34,467.28K,-2.43%
2023/3/14,77.45,80.54,80.92,76.89,357.86K,-4.11%
2023/3/15,73.28,77.3,78.26,71.3,576.46K,-5.38%
2023/3/16,74.29,73.85,75.12,71.49,306.20K,1.38%
2023/3/17,72.77,74.3,75.59,71.38,477.37K,-2.05%
2023/3/20,73.54,72.97,73.65,70.06,348.71K,1.06%
2023/3/21,75.03,73.44,75.12,72.62,297.90K,2.03%
2023/3/22,76.38,74.9,76.79,74.26,244.69K,1.80%
2023/3/23,75.91,75.87,77.44,75.12,199.64K,-0.62%
2023/3/24,74.99,75.53,76.32,72.68,156.31K,-1.21%
2023/3/27,78.12,75,78.42,74.8,146.95K,4.17%
2023/3/28,78.65,78.23,79.2,77.54,145.68K,0.68%
2023/3/29,78.28,78.97,79.68,77.94,79.54K,-0.47%
2023/3/30,79.27,78.23,79.55,77.86,62.92K,1.26%
2023/3/31,79.77,79.19,79.8,78.54,6.85K,0.63%
2023/4/3,84.93,86,86.44,83.5,478.31K,6.47%
2023/4/4,84.94,84.89,86.04,83.82,308.53K,0.01%
2023/4/5,84.99,85.22,85.54,84.01,246.48K,0.06%
2023/4/6,85.12,84.89,85.45,84.05,259.62K,0.15%
2023/4/10,84.18,85.1,85.66,84.09,140.53K,-1.10%
2023/4/11,85.61,84.24,85.67,83.75,262.67K,1.70%
2023/4/12,87.33,85.59,87.49,85.39,347.80K,2.01%
2023/4/13,86.09,87.19,87.47,86.05,291.94K,-1.42%
2023/4/14,86.31,86.18,86.87,85.53,262.58K,0.26%
2023/4/17,84.76,86.43,86.52,84.34,261.81K,-1.80%
2023/4/18,84.77,84.74,85.41,83.81,315.70K,0.01%
2023/4/19,83.12,84.9,85.15,82.39,333.22K,-1.95%
2023/4/20,81.1,82.75,82.92,80.77,302.90K,-2.43%
2023/4/21,81.66,80.79,82.05,80.45,196.85K,0.69%
2023/4/24,82.73,81.87,82.99,80.48,197.90K,1.31%
2023/4/25,80.77,82.59,83.06,80.35,209.28K,-2.37%
2023/4/26,77.69,80.92,81.47,77.46,172.82K,-3.81%
2023/4/27,78.37,77.77,78.61,77.39,104.39K,0.88%
2023/4/28,79.54,78.25,79.61,77.69,13.30K,1.49%
2023/5/1,79.31,80.11,80.24,78.13,146.56K,-0.29%
2023/5/2,75.32,79.28,79.78,75.07,383.59K,-5.03%
2023/5/3,72.33,75.31,75.58,71.7,469.62K,-3.97%
2023/5/4,72.5,71.28,73.72,71.28,362.23K,0.24%
2023/5/5,75.3,72.69,75.75,72.41,265.07K,3.86%
2023/5/8,77.01,75.23,77.43,74.95,185.75K,2.27%
2023/5/9,77.44,76.71,77.5,75.07,283.41K,0.56%
2023/5/10,76.41,77.36,77.6,75.68,311.37K,-1.33%
2023/5/11,74.98,76.62,77.41,74.61,345.16K,-1.87%
2023/5/12,74.17,75.35,75.85,74.03,259.22K,-1.08%
2023/5/15,75.23,74.15,75.75,73.49,240.52K,1.43%
2023/5/16,74.91,75.55,75.95,74.5,216.20K,-0.43%
2023/5/17,76.96,74.67,77.31,74.1,297.06K,2.74%
2023/5/18,75.86,76.78,76.99,75.5,232.00K,-1.43%
2023/5/19,75.58,76.03,77.5,75.12,240.53K,-0.37%
2023/5/22,75.99,75.63,76.46,74.55,241.96K,0.54%
2023/5/23,76.84,76.15,77.74,75.65,287.23K,1.12%
2023/5/24,78.36,77.7,78.66,77.03,285.99K,1.98%
2023/5/25,76.26,78.22,78.5,75.1,237.72K,-2.68%
2023/5/26,76.95,76.09,77.35,75.73,150.62K,0.90%
2023/5/29,77.07,77.39,77.75,76.15,31.55K,0.16%
2023/5/30,73.54,76.98,77.57,73.2,112.18K,-4.58%
2023/5/31,72.66,73.6,73.81,71.39,20.11K,-1.20%
2023/6/1,74.28,72.15,75.25,72.03,349.92K,2.23%
2023/6/2,76.13,74.28,76.5,74.18,273.54K,2.49%
2023/6/5,76.71,77.68,78.73,76.31,384.00K,0.76%
2023/6/6,76.29,76.55,76.75,74.72,304.58K,-0.55%
2023/6/7,76.95,76.22,77.64,75.51,325.63K,0.87%
2023/6/8,75.96,76.8,77.68,73.58,393.89K,-1.29%
2023/6/9,74.79,75.53,76.57,74.71,260.20K,-1.54%
2023/6/12,71.84,74.87,74.87,71.58,358.50K,-3.94%
2023/6/13,74.29,72.11,74.66,71.94,321.15K,3.41%
2023/6/14,73.2,74.05,75.49,73.03,318.37K,-1.47%
2023/6/15,75.67,73.41,75.97,72.91,260.41K,3.37%
2023/6/16,76.61,75.64,76.74,75.08,256.25K,1.24%
2023/6/19,76.09,76.4,76.93,75.34,141.42K,-0.68%
2023/6/20,75.9,76.12,77.15,74.51,276.38K,-0.25%
2023/6/21,77.12,75.54,77.24,75.52,236.55K,1.61%
2023/6/22,74.14,77.03,77.2,73.59,329.53K,-3.86%
2023/6/23,73.85,74.02,74.44,72.11,169.54K,-0.39%
2023/6/26,74.18,74.5,74.85,73.42,150.17K,0.45%
2023/6/27,72.26,74.28,74.9,72.08,161.15K,-2.59%
2023/6/28,74.03,72.62,74.2,71.57,91.45K,2.45%
2023/6/29,74.34,73.72,74.98,73.39,72.87K,0.42%
2023/6/30,74.9,74.22,75.4,74.21,14.70K,0.75%
2023/7/3,74.65,75.11,76.6,74.56,328.00K,-0.33%
2023/7/4,76.25,74.89,76.29,74.74,157.96K,2.14%
2023/7/5,76.65,76.03,76.95,75.3,293.74K,0.52%
2023/7/6,76.52,76.7,77.09,75.03,0.43K,-0.17%
2023/7/7,78.47,76.52,78.54,76.03,331.53K,2.55%
2023/7/10,77.69,78.6,78.77,77.36,288.40K,-0.99%
2023/7/11,79.4,77.82,79.5,77.63,333.84K,2.20%
2023/7/12,80.11,79.32,80.55,79.21,362.33K,0.89%
2023/7/13,81.36,80.19,81.75,79.88,416.12K,1.56%
2023/7/14,79.87,81.64,81.7,79.53,311.23K,-1.83%
2023/7/17,78.5,79.36,80.64,78.25,341.16K,-1.72%
2023/7/18,79.63,78.52,79.99,78.19,366.47K,1.44%
2023/7/19,79.55,79.8,80.92,79.18,,-0.10%
2023/7/20,79.55,79.33,79.74,79.29,,0.00%
