"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2001-11-11","17.75","21.63","21.63","16.80","159.32K","-16.98%"
"2001-11-4","21.38","19.72","21.65","18.81","161.89K","8.14%"
"2001-10-28","19.77","21.25","21.52","19.04","179.46K","-5.95%"
"2001-10-21","21.02","21.33","21.59","20.53","181.02K","-1.55%"
"2001-10-14","21.35","21.70","21.93","20.32","129.60K","-1.75%"
"2001-10-7","21.73","21.80","23.02","21.22","120.78K","0.46%"
"2001-9-30","21.63","23.20","23.25","21.29","162.19K","-7.01%"
"2001-9-23","23.26","25.10","25.16","20.70","262.19K","-8.57%"
"2001-9-16","25.44","29.43","29.80","25.29","282.23K","-13.56%"
"2001-9-9","29.43","27.60","31.05","27.25","173.95K","6.28%"
"2001-9-2","27.69","26.50","27.80","26.06","160.71K","4.85%"
"2001-8-26","26.41","25.85","26.79","25.80","119.54K","1.77%"
"2001-8-19","25.95","24.68","26.20","24.50","164.99K","4.93%"
"2001-8-12","24.73","26.15","26.33","24.65","128.75K","-4.81%"
"2001-8-5","25.98","25.62","26.55","25.51","110.69K","1.13%"
"2001-7-29","25.69","25.19","26.18","24.67","121.19K","1.98%"
"2001-7-22","25.19","25.10","25.51","24.70","149.52K","2.23%"
"2001-7-15","24.64","24.95","25.54","23.97","173.15K","-1.32%"
"2001-7-8","24.97","26.70","26.76","24.53","156.72K","-6.86%"
"2001-7-1","26.81","26.30","26.90","25.07","132.71K","2.80%"
"2001-6-24","26.08","26.65","27.31","24.91","189.70K","-1.92%"
"2001-6-17","26.59","28.08","28.08","25.87","205.79K","-5.44%"
"2001-6-10","28.12","29.72","30.00","27.98","104.41K","-4.48%"
"2001-6-3","29.44","29.43","29.71","28.43","131.28K","1.27%"
"2001-5-27","29.07","28.47","29.35","28.38","128.00K","2.07%"
"2001-5-20","28.48","29.68","29.68","28.20","176.38K","-3.10%"
"2001-5-13","29.39","28.19","29.45","27.78","103.83K","4.26%"
"2001-5-6","28.19","27.60","28.80","27.50","79.25K","0.00%"
"2001-4-29","28.19","27.90","28.48","27.01","160.76K","1.44%"
"2001-4-22","27.79","26.35","28.00","26.20","165.37K","5.31%"
"2001-4-15","26.39","27.95","28.25","26.35","145.00K","-3.58%"
"2001-4-8","27.37","25.15","27.87","25.08","109.55K","8.74%"
"2001-4-1","25.17","24.85","25.95","24.10","148.28K","1.74%"
"2001-3-25","24.74","25.54","25.97","24.33","155.58K","-2.52%"
"2001-3-18","25.38","25.30","25.58","24.50","175.09K","1.32%"
"2001-3-11","25.05","26.10","26.25","23.75","126.09K","-4.86%"
"2001-3-4","26.33","26.18","27.25","26.18","116.38K","1.27%"
"2001-2-25","26.00","26.50","26.67","25.40","146.43K","-1.96%"
"2001-2-18","26.52","27.40","27.62","26.05","132.89K","-1.38%"
"2001-2-11","26.89","29.30","29.39","26.35","135.03K","-8.07%"
"2001-2-4","29.25","29.20","30.36","28.08","95.52K","0.21%"
"2001-1-28","29.19","26.85","29.30","26.25","171.93K","8.19%"
"2001-1-21","26.98","26.90","27.28","25.83","152.22K","-0.22%"
"2001-1-14","27.04","25.98","27.16","24.33","148.36K","5.01%"
"2001-1-7","25.75","25.33","25.90","24.12","131.12K","2.26%"
"2000-12-31","25.18","24.40","26.02","24.20","129.40K","5.49%"
"2000-12-24","23.87","24.30","24.54","23.02","64.73K","0.89%"
"2000-12-17","23.66","26.14","26.84","22.90","149.60K","-8.61%"
"2000-12-10","25.89","26.98","27.82","25.00","85.80K","-2.52%"
"2000-12-3","26.56","30.50","30.81","26.13","171.98K","-11.97%"
"2000-11-26","30.17","33.00","33.45","30.10","160.10K","-8.91%"
"2000-11-19","33.12","33.38","33.95","32.65","102.92K","0.12%"
"2000-11-12","33.08","32.30","34.00","31.95","107.90K","3.31%"
"2000-11-5","32.02","30.63","32.20","30.40","125.04K","3.79%"
"2000-10-29","30.85","30.74","31.71","30.32","131.04K","-0.32%"
"2000-10-22","30.95","32.05","32.29","30.75","147.38K","-2.12%"
"2000-10-15","31.62","31.95","32.97","30.56","148.67K","-2.77%"
"2000-10-8","32.52","30.70","35.30","30.24","109.39K","8.04%"
"2000-10-1","30.10","30.20","31.27","29.42","110.67K","0.87%"
"2000-9-24","29.84","30.25","31.27","29.25","175.06K","-4.51%"
"2000-9-17","31.25","33.80","34.98","31.20","218.40K","-8.03%"
"2000-9-10","33.98","32.20","34.37","31.30","142.29K","3.66%"
"2000-9-3","32.78","31.95","34.60","31.95","160.77K","2.92%"
"2000-8-27","31.85","31.49","32.12","30.67","92.79K","4.80%"
"2000-8-20","30.39","30.60","31.24","29.90","154.01K","-0.16%"
"2000-8-13","30.44","30.50","32.80","30.00","106.95K","-0.43%"
"2000-8-6","30.57","29.45","31.44","28.37","112.67K","4.09%"
"2000-7-30","29.37","27.35","29.55","26.65","140.39K","7.35%"
"2000-7-23","27.36","27.50","27.67","26.78","155.79K","-0.58%"
"2000-7-16","27.52","28.90","29.80","27.47","200.66K","-7.90%"
"2000-7-9","29.88","29.35","30.30","28.51","121.23K","0.61%"
"2000-7-2","29.70","30.65","31.25","28.55","157.31K","-2.85%"
"2000-6-25","30.57","30.65","31.15","29.36","141.82K","0.59%"
"2000-6-18","30.39","27.95","30.60","27.58","180.62K","7.20%"
"2000-6-11","28.35","29.85","31.70","27.69","148.10K","-4.16%"
"2000-6-4","29.58","29.40","29.63","27.90","140.56K","1.82%"
"2000-5-28","29.05","28.65","29.52","28.20","112.20K","-0.58%"
"2000-5-21","29.22","28.55","29.47","27.10","152.17K","2.20%"
"2000-5-14","28.59","27.64","29.20","27.48","139.71K","1.93%"
"2000-5-7","28.05","25.30","28.38","25.25","123.25K","10.91%"
"2000-4-30","25.29","24.10","25.70","24.05","127.58K","5.86%"
"2000-4-23","23.89","23.85","24.35","22.95","128.47K","0.25%"
"2000-4-16","23.83","22.15","24.00","21.90","127.44K","6.34%"
"2000-4-9","22.41","22.40","23.20","21.30","130.42K","-0.75%"
"2000-4-2","22.58","25.00","25.22","22.50","134.00K","-8.84%"
"2000-3-26","24.77","25.65","25.96","24.25","158.26K","-4.40%"
"2000-3-19","25.91","26.40","26.43","25.14","163.34K","-2.45%"
"2000-3-12","26.56","28.90","29.13","26.45","115.84K","-8.22%"
"2000-3-5","28.94","28.95","31.95","28.30","139.34K","-0.17%"
"2000-2-27","28.99","27.20","29.47","27.20","143.38K","5.49%"
"2000-2-20","27.48","26.35","28.00","25.73","147.88K","4.81%"
"2000-2-13","26.22","27.85","28.78","26.20","125.26K","-5.75%"
"2000-2-6","27.82","26.85","28.20","26.06","148.84K","2.77%"
"2000-1-30","27.07","25.40","27.10","25.21","185.63K","5.41%"
"2000-1-23","25.68","26.68","26.95","25.38","171.39K","-2.54%"
"2000-1-16","26.35","25.55","27.11","25.42","188.49K","3.46%"
"2000-1-9","25.47","23.04","25.56","23.04","103.38K","10.31%"
"2000-1-2","23.09","23.90","24.70","23.05","142.31K","-7.93%"
