"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2017-6-25","47.92","45.63","48.12","45.04","834.80K","5.23%"
"2017-6-18","45.54","47.21","47.76","44.35","1.59M","-3.86%"
"2017-6-11","47.37","48.06","49.15","46.70","1.63M","-1.62%"
"2017-6-4","48.15","49.87","50.74","47.40","1.87M","-3.60%"
"2017-5-28","49.95","52.24","52.61","48.95","1.13M","-4.22%"
"2017-5-21","52.15","53.85","54.67","50.71","1.79M","-2.72%"
"2017-5-14","53.61","50.89","53.82","50.74","1.70M","5.45%"
"2017-5-7","50.84","49.27","51.16","48.39","1.72M","3.54%"
"2017-4-30","49.10","51.88","52.16","46.64","1.91M","-5.08%"
"2017-4-23","51.73","52.11","52.57","50.45","956.93K","-0.44%"
"2017-4-16","51.96","55.55","55.98","51.57","1.72M","-7.03%"
"2017-4-9","55.89","55.19","56.65","55.19","1.34M","1.18%"
"2017-4-2","55.24","53.62","56.08","52.73","1.45M","4.56%"
"2017-3-26","52.83","51.03","53.45","50.03","678.39K","4.00%"
"2017-3-19","50.80","51.80","52.22","49.71","1.39M","-1.85%"
"2017-3-12","51.76","51.49","52.65","50.25","1.52M","0.76%"
"2017-3-5","51.37","55.80","56.65","51.14","1.79M","-8.10%"
"2017-2-26","55.90","55.96","57.05","55.03","1.03M","-0.16%"
"2017-2-19","55.99","55.90","57.31","55.64","1.18M","0.32%"
"2017-2-12","55.81","56.68","56.81","55.10","1.34M","-1.57%"
"2017-2-5","56.70","56.85","57.13","54.44","1.53M","-0.19%"
"2017-1-29","56.81","55.47","57.45","54.90","997.04K","2.32%"
"2017-1-22","55.52","55.70","56.55","54.65","1.24M","0.05%"
"2017-1-15","55.49","55.64","56.95","53.77","1.45M","0.07%"
"2017-1-8","55.45","56.81","57.00","53.58","1.60M","-2.89%"
"2017-1-1","57.10","57.05","58.37","55.30","1.13M","0.49%"
"2016-12-25","56.82","55.18","57.20","55.04","355.92K","3.01%"
"2016-12-18","55.16","55.40","55.92","54.05","1.06M","-0.09%"
"2016-12-11","55.21","55.88","57.89","53.15","1.50M","1.62%"
"2016-12-4","54.33","54.40","55.33","52.81","1.47M","-0.24%"
"2016-11-27","54.46","46.71","54.53","45.92","1.16M","15.28%"
"2016-11-20","47.24","46.92","49.96","46.85","1.25M","0.81%"
"2016-11-13","46.86","44.54","47.62","43.57","1.48M","4.72%"
"2016-11-6","44.75","45.70","46.95","44.19","1.63M","-1.82%"
"2016-10-30","45.58","49.41","49.72","45.08","1.53M","-8.31%"
"2016-10-23","49.71","51.89","52.01","49.31","1.05M","-4.00%"
"2016-10-16","51.78","51.93","53.14","51.12","1.34M","-0.33%"
"2016-10-9","51.95","51.63","53.73","50.92","1.52M","0.04%"
"2016-10-2","51.93","50.02","52.84","49.74","1.46M","5.85%"
"2016-9-25","49.06","46.05","49.81","45.63","779.77K","6.91%"
"2016-9-18","45.89","46.01","48.26","45.09","1.35M","0.26%"
"2016-9-11","45.77","47.81","48.63","45.48","1.42M","-4.67%"
"2016-9-4","48.01","46.70","50.14","46.29","1.32M","2.52%"
"2016-8-28","46.83","49.54","49.76","45.32","780.19K","-6.19%"
"2016-8-21","49.92","50.70","50.76","48.48","1.29M","-1.89%"
"2016-8-14","50.88","47.14","51.22","46.84","1.46M","8.32%"
"2016-8-7","46.97","44.34","47.25","43.46","1.32M","6.10%"
"2016-7-31","44.27","43.11","44.49","41.51","1.33M","4.26%"
"2016-7-24","42.46","45.70","45.87","41.80","755.34K","-7.07%"
"2016-7-17","45.69","47.92","47.95","45.17","1.22M","-4.03%"
"2016-7-10","47.61","46.49","48.57","45.90","1.40M","1.82%"
"2016-7-3","46.76","50.60","50.75","46.15","1.26M","-7.13%"
"2016-6-26","50.35","48.43","50.74","46.69","803.50K","4.01%"
"2016-6-19","48.41","49.42","51.24","47.54","1.38M","-1.55%"
"2016-6-12","49.17","50.42","50.79","46.94","1.24M","-2.71%"
"2016-6-5","50.54","49.83","52.86","49.72","1.12M","1.81%"
"2016-5-29","49.64","49.43","50.33","48.65","815.72K","0.65%"
"2016-5-22","49.32","48.72","50.51","47.58","1.03M","1.23%"
"2016-5-15","48.72","47.80","49.85","47.38","1.43M","1.86%"
"2016-5-8","47.83","45.75","48.19","43.33","1.68M","5.42%"
"2016-5-1","45.37","47.37","47.40","44.19","1.30M","-5.73%"
"2016-4-24","48.13","45.13","48.50","44.26","704.30K","6.69%"
"2016-4-17","45.11","41.80","46.18","40.10","1.62M","4.66%"
"2016-4-10","43.10","42.00","44.94","41.41","1.51M","2.77%"
"2016-4-3","41.94","38.69","42.01","37.27","1.56M","8.46%"
"2016-3-27","38.67","40.58","41.00","38.55","645.24K","-4.38%"
"2016-3-20","40.44","41.31","42.08","39.22","946.49K","-1.84%"
"2016-3-13","41.20","40.25","42.54","38.32","1.29M","2.01%"
"2016-3-6","40.39","38.88","41.48","38.87","1.59M","4.31%"
"2016-2-28","38.72","35.10","38.95","34.83","1.14M","10.31%"
"2016-2-21","35.10","33.25","37.00","32.37","1.26M","6.33%"
"2016-2-14","33.01","32.77","35.73","31.82","1.53M","-1.05%"
"2016-2-7","33.36","33.99","34.68","29.92","1.59M","-2.06%"
"2016-1-31","34.06","35.85","36.25","32.23","1.70M","-1.96%"
"2016-1-24","34.74","32.10","35.84","29.27","1.13M","7.96%"
"2016-1-17","32.18","28.73","32.30","27.10","1.81M","11.20%"
"2016-1-10","28.94","33.34","33.38","28.82","797.40K","-13.74%"
"2016-1-3","33.55","37.85","38.99","32.16","1.39M","-10.01%"
"2015-12-27","37.28","37.84","37.98","36.10","579.13K","-1.61%"
"2015-12-20","37.89","36.55","38.10","35.98","649.41K","2.74%"
"2015-12-13","36.88","37.85","39.41","36.33","625.94K","-2.77%"
"2015-12-6","37.93","43.26","43.26","37.36","1.24M","-11.79%"
"2015-11-29","43.00","44.86","45.75","42.43","1.48M","-4.15%"
"2015-11-22","44.86","44.46","46.50","43.57","1.05M","0.45%"
"2015-11-15","44.66","44.70","45.50","43.15","1.27M","2.41%"
"2015-11-8","43.61","47.46","48.41","43.57","762.98K","-8.03%"
"2015-11-1","47.42","49.50","50.91","47.27","1.31M","-4.32%"
"2015-10-25","49.56","48.00","50.00","46.41","1.20M","3.27%"
"2015-10-18","47.99","50.38","50.68","47.45","1.16M","-4.89%"
"2015-10-11","50.46","52.64","53.31","48.21","581.18K","-4.16%"
"2015-10-4","52.65","48.08","54.05","47.84","1.21M","9.39%"
"2015-9-27","48.13","48.34","49.84","46.93","1.03M","-0.97%"
"2015-9-20","48.60","47.64","50.25","47.40","985.01K","2.38%"
"2015-9-13","47.47","48.08","50.34","45.98","865.43K","-1.39%"
"2015-9-6","48.14","49.27","50.04","46.76","857.13K","-2.96%"
"2015-8-30","49.61","50.05","54.32","47.74","1.51M","-0.88%"
"2015-8-23","50.05","45.35","50.98","42.23","1.62M","10.10%"
"2015-8-16","45.46","48.76","49.44","45.07","1.09M","-7.28%"
"2015-8-9","49.03","48.43","51.10","48.24","722.56K","0.86%"
"2015-8-2","48.61","51.55","52.01","48.42","1.29M","-6.90%"
"2015-7-26","52.21","54.45","54.89","51.63","1.24M","-4.41%"
"2015-7-19","54.62","57.12","57.44","54.30","973.56K","-4.34%"
"2015-7-12","57.10","58.35","58.83","56.40","571.04K","-2.78%"
"2015-7-5","58.73","60.00","60.00","55.10","1.36M","-2.64%"
"2015-6-28","60.32","62.85","63.83","60.12","1.10M","-4.65%"
"2015-6-21","63.26","62.57","65.05","62.10","1.16M","0.38%"
"2015-6-14","63.02","63.62","65.47","62.24","1.07M","-1.33%"
"2015-6-7","63.87","63.06","66.36","62.47","854.02K","0.88%"
"2015-5-31","63.31","65.59","65.88","60.94","1.21M","-3.43%"
"2015-5-24","65.56","65.56","66.22","61.24","1.04M","0.29%"
"2015-5-17","65.37","66.91","67.88","63.95","1.10M","-2.16%"
"2015-5-10","66.81","65.37","68.17","64.25","735.94K","2.17%"
"2015-5-3","65.39","66.40","69.63","64.23","1.21M","-1.61%"
"2015-4-26","66.46","65.47","66.93","63.90","1.04M","1.81%"
"2015-4-19","65.28","63.85","65.80","61.39","1.27M","2.88%"
"2015-4-12","63.45","58.02","64.95","57.46","760.90K","9.64%"
"2015-4-5","57.87","55.18","59.27","55.08","926.55K","5.31%"
"2015-3-29","54.95","55.96","57.69","54.00","1.00M","-2.59%"
"2015-3-22","56.41","55.24","59.78","54.12","1.20M","1.97%"
"2015-3-15","55.32","54.41","56.84","52.50","914.68K","1.19%"
"2015-3-8","54.67","59.62","60.02","54.43","776.44K","-8.47%"
"2015-3-1","59.73","62.50","62.50","59.17","1.22M","-4.55%"
"2015-2-22","62.58","60.30","62.83","58.10","1.31M","3.92%"
"2015-2-15","60.22","61.49","63.00","57.80","1.20M","-2.11%"
"2015-2-8","61.52","57.93","61.77","53.91","852.51K","6.44%"
"2015-2-1","57.80","52.68","59.06","51.41","1.77M","9.08%"
"2015-1-25","52.99","48.56","53.08","47.57","1.34M","8.61%"
"2015-1-18","48.79","50.10","50.45","47.78","1.20M","-2.75%"
"2015-1-11","50.17","49.93","50.62","45.19","865.74K","0.12%"
"2015-1-4","50.11","56.25","56.30","48.90","1.48M","-11.18%"
"2014-12-28","56.42","59.65","60.43","55.48","635.34K","-5.10%"
"2014-12-21","59.45","61.99","62.97","59.21","513.11K","-3.14%"
"2014-12-14","61.38","61.20","63.70","58.50","948.60K","-0.76%"
"2014-12-7","61.85","68.79","68.79","61.35","971.34K","-10.45%"
"2014-11-30","69.07","70.15","73.03","67.53","1.25M","-1.54%"
"2014-11-23","70.15","80.50","80.85","69.78","1.12M","-12.71%"
"2014-11-16","80.36","79.50","81.61","77.56","1.12M","1.20%"
"2014-11-9","79.41","83.26","84.97","76.76","838.85K","-4.77%"
"2014-11-2","83.39","85.85","86.40","81.63","1.35M","-2.88%"
"2014-10-26","85.86","86.08","87.94","84.55","1.09M","-0.31%"
"2014-10-19","86.13","86.35","87.19","84.12","1.29M","-0.03%"
"2014-10-12","86.16","89.89","90.18","82.60","670.08K","-4.49%"
"2014-10-5","90.21","91.90","93.21","88.11","1.05M","-2.27%"
"2014-9-28","92.31","96.81","97.80","91.48","1.21M","-4.84%"
"2014-9-21","97.00","98.50","98.50","95.60","936.17K","-1.41%"
"2014-9-14","98.39","96.90","99.61","96.21","761.86K","1.32%"
"2014-9-7","97.11","100.80","101.00","96.72","821.66K","-3.68%"
"2014-8-31","100.82","102.95","103.30","100.17","971.41K","-2.30%"
"2014-8-24","103.19","102.10","103.40","101.65","733.11K","0.88%"
"2014-8-17","102.29","103.21","103.30","101.07","836.50K","-1.20%"
"2014-8-10","103.53","105.00","105.43","101.92","600.82K","-1.42%"
"2014-8-3","105.02","104.82","106.85","104.07","1.02M","0.17%"
"2014-7-27","104.84","108.30","108.38","104.39","985.45K","-3.28%"
"2014-7-20","108.39","107.15","108.46","106.73","1.03M","1.07%"
"2014-7-13","107.24","106.42","108.62","104.39","681.97K","0.54%"
"2014-7-6","106.66","110.65","110.92","106.27","881.92K","-3.60%"
"2014-6-29","110.64","113.30","113.30","110.53","1.01M","-2.35%"
"2014-6-22","113.30","114.99","115.66","112.90","979.68K","-1.32%"
"2014-6-15","114.81","112.73","115.71","112.16","1.11M","1.23%"
"2014-6-8","113.41","108.68","114.69","108.55","684.82K","4.42%"
"2014-6-1","108.61","109.70","109.87","107.77","931.33K","-0.73%"
"2014-5-25","109.41","110.40","110.80","109.22","727.76K","-1.02%"
"2014-5-18","110.54","109.82","111.04","109.10","908.24K","0.72%"
"2014-5-11","109.75","107.94","110.60","107.94","641.84K","1.72%"
"2014-5-4","107.89","108.92","109.02","106.96","894.32K","-0.64%"
"2014-4-27","108.59","109.50","110.20","106.85","1.07M","-0.90%"
"2014-4-20","109.58","109.76","110.65","108.53","886.36K","0.05%"
"2014-4-13","109.53","107.42","110.36","107.26","508.72K","2.05%"
"2014-4-6","107.33","106.35","108.14","105.13","783.50K","0.57%"
"2014-3-30","106.72","108.00","108.33","103.95","1.02M","-1.25%"
"2014-3-23","108.07","107.01","108.39","106.44","801.44K","1.08%"
"2014-3-16","106.92","108.55","108.60","105.41","898.29K","-1.52%"
"2014-3-9","108.57","108.73","108.85","106.98","554.56K","-0.39%"
"2014-3-2","109.00","109.44","112.39","107.37","1.13M","-0.06%"
"2014-2-23","109.07","109.65","110.77","108.40","969.85K","-0.71%"
"2014-2-16","109.85","109.13","110.82","108.64","676.67K","0.71%"
"2014-2-9","109.08","109.75","109.75","107.85","570.64K","-0.45%"
"2014-2-2","109.57","106.40","109.74","105.40","1.07M","2.98%"
"2014-1-26","106.40","107.91","108.40","106.30","1.02M","-1.37%"
"2014-1-19","107.88","106.28","108.33","105.81","1.03M","1.31%"
"2014-1-12","106.48","107.25","107.64","105.44","546.84K","-0.72%"
"2014-1-5","107.25","106.80","108.20","106.03","929.50K","0.34%"
"2013-12-29","106.89","112.20","112.64","106.79","587.84K","-4.72%"
"2013-12-22","112.18","111.55","112.80","111.27","326.41K","0.37%"
"2013-12-15","111.77","109.15","111.89","107.80","690.62K","2.70%"
"2013-12-8","108.83","111.69","111.79","108.02","818.70K","-2.49%"
"2013-12-1","111.61","109.60","113.02","109.28","1.07M","1.75%"
"2013-11-24","109.69","109.00","111.66","108.05","861.07K","-1.22%"
"2013-11-17","111.05","108.50","111.40","106.51","1.16M","2.35%"
"2013-11-10","108.50","105.17","108.96","105.15","662.84K","3.22%"
"2013-11-3","105.12","105.78","106.58","102.98","1.20M","-0.75%"
"2013-10-27","105.91","107.04","110.16","105.78","1.22M","-0.95%"
"2013-10-20","106.93","109.96","110.94","106.27","1.21M","-2.74%"
"2013-10-13","109.94","110.87","111.41","108.71","631.18K","-1.20%"
"2013-10-6","111.28","109.21","112.00","107.89","916.44K","1.66%"
"2013-9-29","109.46","108.20","109.85","106.81","872.60K","0.76%"
"2013-9-22","108.63","109.22","110.09","107.43","912.18K","-0.54%"
"2013-9-15","109.22","111.25","111.49","107.41","1.03M","-3.16%"
"2013-9-8","112.78","115.93","116.18","110.59","598.15K","-2.88%"
"2013-9-1","116.12","114.00","116.56","112.20","855.45K","1.85%"
"2013-8-25","114.01","111.15","117.34","110.50","1.16M","2.67%"
"2013-8-18","111.04","110.53","111.23","108.61","991.42K","0.58%"
"2013-8-11","110.40","108.13","111.53","107.43","573.10K","2.01%"
"2013-8-4","108.22","109.09","109.44","105.85","930.58K","-0.67%"
"2013-7-28","108.95","107.19","110.09","105.73","957.10K","1.66%"
"2013-7-21","107.17","108.30","108.68","106.25","882.47K","-0.83%"
"2013-7-14","108.07","108.99","109.72","107.01","713.03K","-0.68%"
"2013-7-7","108.81","108.00","109.14","106.79","861.68K","1.01%"
"2013-6-30","107.72","101.90","107.88","101.63","990.53K","5.44%"
"2013-6-23","102.16","100.61","103.44","99.67","1.05M","1.24%"
"2013-6-16","100.91","105.77","106.67","100.04","1.04M","-4.74%"
"2013-6-9","105.93","104.56","106.64","101.82","629.16K","1.31%"
"2013-6-2","104.56","100.15","105.01","99.66","1.17M","4.15%"
