日期,收盘,开盘,高,低,交易量,涨跌幅
2011/10/2,105.88,102,106.64,99.11,1050,0.0304 
2011/10/9,114.68,106.01,114.8,105.65,548.73,0.0831 
2011/10/16,109.56,112.46,113.86,107.31,1190,-0.0446 
2011/10/23,109.91,109.32,112.79,108.76,1080,0.0032 
2011/10/30,111.97,110.13,112.48,106.1,1050,0.0187 
2011/11/6,114.16,112.41,116.48,111.26,1040,0.0196 
2011/11/13,107.56,114.63,114.83,106.97,891.54,-0.0578 
2011/11/20,106.4,107.46,109.45,105.65,787.24,-0.0108 
2011/11/27,109.94,106.73,112.03,106.63,1010,0.0333 
2011/12/4,108.62,110.36,111.62,107.11,779.75,-0.0120 
2011/12/11,103.35,108.75,111.1,102.46,550.96,-0.0485 
2011/12/18,107.96,103.63,108.55,102.37,638.97,0.0446 
2011/12/25,107.38,108.16,109.5,106.5,367.51,-0.0054 
2012/1/1,113.06,108.35,114.64,108.35,796.13,0.0529 
2012/1/8,110.44,113.42,115.12,109.71,839.16,-0.0232 
2012/1/15,109.86,110.7,112.76,109.42,754.75,-0.0053 
2012/1/22,111.46,110.04,111.99,108.91,970.27,0.0146 
2012/1/29,114.58,111.5,114.71,110.25,1060,0.0280 
2012/2/5,117.31,114.58,118.79,113.65,1040,0.0238 
2012/2/12,119.58,117.69,120.7,117,757.41,0.0194 
2012/2/19,125.47,120,125.55,119.21,763.55,0.0493 
2012/2/26,123.65,125.25,128.4,120.5,1070,-0.0145 
2012/3/4,125.98,123.37,126.37,121.59,931.21,0.0188 
2012/3/11,125.81,125.84,126.79,120.97,572.38,-0.0013 
2012/3/18,125.13,125.6,127.06,122.3,863.37,-0.0054 
2012/3/25,122.88,125.04,126.18,121.37,962.65,-0.0180 
2012/4/1,123.43,122.94,125.97,121.7,860.92,0.0045 
2012/4/8,121.83,122.85,122.86,119.05,635.27,-0.0130 
2012/4/15,118.76,121,121,116.7,1120,-0.0252 
2012/4/22,119.83,118.7,120.17,117.21,1020,0.0090 
2012/4/29,113.18,119.7,120.02,111.76,1110,-0.0555 
2012/5/6,112.26,112.8,113.64,110.34,1040,-0.0081 
2012/5/13,107.14,112.07,112.67,106.4,872.78,-0.0456 
2012/5/20,106.83,107.4,109.43,105.03,928.35,-0.0029 
2012/5/27,98.43,106.83,108.04,97.54,1090,-0.0786 
2012/6/3,99.47,98.43,102.45,95.63,1100,0.0106 
2012/6/10,97.61,100.24,102.21,96.33,801.82,-0.0187 
2012/6/17,90.98,98.04,99.5,88.49,1430,-0.0679 
2012/6/24,97.8,91.65,98.29,89.6,1190,0.0750 
2012/7/1,98.19,97.6,102.34,95.3,1150,0.0040 
2012/7/8,102.4,98.15,103.44,97.73,884.74,0.0429 
2012/7/15,106.83,102.76,108.18,102.07,771.59,0.0433 
2012/7/22,106.47,106.9,106.94,102.1,1060,-0.0034 
2012/7/29,108.94,106.37,109.13,104.06,1020,0.0232 
2012/8/5,112.95,108.6,113.54,107.9,796.88,0.0368 
2012/8/12,113.71,113.4,117.03,112.7,526.93,0.0067 
2012/8/19,113.59,113.83,116.38,112.87,950.28,-0.0011 
2012/8/26,114.57,113.8,115.5,111.5,911.74,0.0086 
2012/9/2,114.25,114.7,116.65,112.34,984.91,-0.0028 
2012/9/9,116.66,114.55,117.95,113.92,643.23,0.0211 
2012/9/16,111.42,116.67,117.02,107.1,1140,-0.0449 
2012/9/23,112.39,111.5,113.4,108.45,993.01,0.0087 
2012/9/30,112.02,112.34,113.27,107.67,1030,-0.0033 
2012/10/7,114.62,111.99,116.02,110.54,827.28,0.0232 
2012/10/14,110.14,114.64,116.2,109.9,771.05,-0.0391 
2012/10/21,109.55,109.95,110.97,106.8,1130,-0.0054 
2012/10/28,105.68,109.65,110.26,105.5,932.63,-0.0353 
2012/11/4,109.4,105.55,111.64,104.76,1140,0.0352 
2012/11/11,108.95,109.59,111.12,107.38,656.84,-0.0041 
2012/11/18,111.38,109.2,112.2,109.01,821.05,0.0223 
2012/11/25,111.23,111.16,111.48,108.44,923.41,-0.0013 
2012/12/2,107.02,110.96,112.33,106.63,990.76,-0.0378 
2012/12/9,109.15,107.3,110.5,107.01,592.32,0.0199 
2012/12/16,108.97,108.3,110.66,107.58,697.93,-0.0016 
2012/12/23,110.62,109.02,111.52,108.13,347.44,0.0151 
2012/12/30,111.31,110.35,112.9,109.38,663.44,0.0062 
2013/1/6,110.64,111.42,113.29,109.6,934.49,-0.0060 
2013/1/13,111.89,110.62,112.46,109.45,619.99,0.0113 
2013/1/20,113.28,111.67,113.84,111.35,938.08,0.0124 
2013/1/27,116.76,113.45,117.07,112.6,1020,0.0307 
2013/2/3,118.9,116.5,119.17,115.01,1100,0.0183 
2013/2/10,117.66,118.9,119.12,116.28,670.44,-0.0104 
2013/2/17,114.1,117.81,118.19,113.32,836.79,-0.0303 
2013/2/24,110.4,114.19,115.87,109.82,1140,-0.0324 
2013/3/3,110.85,110.58,112.23,109.14,1100,0.0041 
2013/3/10,109.82,110.67,111.2,107.91,621.43,-0.0093 
2013/3/17,107.66,109.83,109.83,106.9,941.94,-0.0197 
2013/3/24,110.02,106.86,110.1,106.8,789.13,0.0219 
2013/3/31,104.12,110.15,111.79,103.62,1170,-0.0536 
2013/4/7,103.11,104.28,106.5,101.09,793.4,-0.0097 
2013/4/14,99.65,103.03,103.09,96.75,1130,-0.0336 
2013/4/21,103.16,99.56,103.49,98.78,1130,0.0352 
2013/4/28,104.19,102.79,104.92,98.76,1270,0.0100 
2013/5/5,103.91,104.25,105.94,101.56,1040,-0.0027 
2013/5/12,104.64,103.26,104.87,101.2,660.2,0.0070 
2013/5/19,102.64,104.75,105.31,100.64,918.43,-0.0191 
2013/5/26,100.39,102.52,104.69,100.03,874.08,-0.0219 
2013/6/2,104.56,100.15,105.01,99.66,1170,0.0415 
2013/6/9,105.93,104.56,106.64,101.82,629.16,0.0131 
2013/6/16,100.91,105.77,106.67,100.04,1040,-0.0474 
2013/6/23,102.16,100.61,103.44,99.67,1050,0.0124 
2013/6/30,107.72,101.9,107.88,101.63,990.53,0.0544 
2013/7/7,108.81,108,109.14,106.79,861.68,0.0101 
2013/7/14,108.07,108.99,109.72,107.01,713.03,-0.0068 
2013/7/21,107.17,108.3,108.68,106.25,882.47,-0.0083 
2013/7/28,108.95,107.19,110.09,105.73,957.1,0.0166 
2013/8/4,108.22,109.09,109.44,105.85,930.58,-0.0067 
2013/8/11,110.4,108.13,111.53,107.43,573.1,0.0201 
2013/8/18,111.04,110.53,111.23,108.61,991.42,0.0058 
2013/8/25,114.01,111.15,117.34,110.5,1160,0.0267 
2013/9/1,116.12,114,116.56,112.2,855.45,0.0185 
2013/9/8,112.78,115.93,116.18,110.59,598.15,-0.0288 
2013/9/15,109.22,111.25,111.49,107.41,1030,-0.0316 
2013/9/22,108.63,109.22,110.09,107.43,912.18,-0.0054 
2013/9/29,109.46,108.2,109.85,106.81,872.6,0.0076 
2013/10/6,111.28,109.21,112,107.89,916.44,0.0166 
2013/10/13,109.94,110.87,111.41,108.71,631.18,-0.0120 
2013/10/20,106.93,109.96,110.94,106.27,1210,-0.0274 
2013/10/27,105.91,107.04,110.16,105.78,1220,-0.0095 
2013/11/3,105.12,105.78,106.58,102.98,1200,-0.0075 
2013/11/10,108.5,105.17,108.96,105.15,662.84,0.0322 
2013/11/17,111.05,108.5,111.4,106.51,1160,0.0235 
2013/11/24,109.69,109,111.66,108.05,861.07,-0.0122 
2013/12/1,111.61,109.6,113.02,109.28,1070,0.0175 
2013/12/8,108.83,111.69,111.79,108.02,818.7,-0.0249 
2013/12/15,111.77,109.15,111.89,107.8,690.62,0.0270 
2013/12/22,112.18,111.55,112.8,111.27,326.41,0.0037 
2013/12/29,106.89,112.2,112.64,106.79,587.84,-0.0472 
2014/1/5,107.25,106.8,108.2,106.03,929.5,0.0034 
2014/1/12,106.48,107.25,107.64,105.44,546.84,-0.0072 
2014/1/19,107.88,106.28,108.33,105.81,1030,0.0131 
2014/1/26,106.4,107.91,108.4,106.3,1020,-0.0137 
2014/2/2,109.57,106.4,109.74,105.4,1070,0.0298 
2014/2/9,109.08,109.75,109.75,107.85,570.64,-0.0045 
2014/2/16,109.85,109.13,110.82,108.64,676.67,0.0071 
2014/2/23,109.07,109.65,110.77,108.4,969.85,-0.0071 
2014/3/2,109,109.44,112.39,107.37,1130,-0.0006 
2014/3/9,108.57,108.73,108.85,106.98,554.56,-0.0039 
2014/3/16,106.92,108.55,108.6,105.41,898.29,-0.0152 
2014/3/23,108.07,107.01,108.39,106.44,801.44,0.0108 
2014/3/30,106.72,108,108.33,103.95,1020,-0.0125 
2014/4/6,107.33,106.35,108.14,105.13,783.5,0.0057 
2014/4/13,109.53,107.42,110.36,107.26,508.72,0.0205 
2014/4/20,109.58,109.76,110.65,108.53,886.36,0.0005 
2014/4/27,108.59,109.5,110.2,106.85,1070,-0.0090 
2014/5/4,107.89,108.92,109.02,106.96,894.32,-0.0064 
2014/5/11,109.75,107.94,110.6,107.94,641.84,0.0172 
2014/5/18,110.54,109.82,111.04,109.1,908.24,0.0072 
2014/5/25,109.41,110.4,110.8,109.22,727.76,-0.0102 
2014/6/1,108.61,109.7,109.87,107.77,931.33,-0.0073 
2014/6/8,113.41,108.68,114.69,108.55,684.82,0.0442 
2014/6/15,114.81,112.73,115.71,112.16,1110,0.0123 
2014/6/22,113.3,114.99,115.66,112.9,979.68,-0.0132 
2014/6/29,110.64,113.3,113.3,110.53,1010,-0.0235 
2014/7/6,106.66,110.65,110.92,106.27,881.92,-0.0360 
2014/7/13,107.24,106.42,108.62,104.39,681.97,0.0054 
2014/7/20,108.39,107.15,108.46,106.73,1030,0.0107 
2014/7/27,104.84,108.3,108.38,104.39,985.45,-0.0328 
2014/8/3,105.02,104.82,106.85,104.07,1020,0.0017 
2014/8/10,103.53,105,105.43,101.92,600.82,-0.0142 
2014/8/17,102.29,103.21,103.3,101.07,836.5,-0.0120 
2014/8/24,103.19,102.1,103.4,101.65,733.11,0.0088 
2014/8/31,100.82,102.95,103.3,100.17,971.41,-0.0230 
2014/9/7,97.11,100.8,101,96.72,821.66,-0.0368 
2014/9/14,98.39,96.9,99.61,96.21,761.86,0.0132 
2014/9/21,97,98.5,98.5,95.6,936.17,-0.0141 
2014/9/28,92.31,96.81,97.8,91.48,1210,-0.0484 
2014/10/5,90.21,91.9,93.21,88.11,1050,-0.0227 
2014/10/12,86.16,89.89,90.18,82.6,670.08,-0.0449 
2014/10/19,86.13,86.35,87.19,84.12,1290,-0.0003 
2014/10/26,85.86,86.08,87.94,84.55,1090,-0.0031 
2014/11/2,83.39,85.85,86.4,81.63,1350,-0.0288 
2014/11/9,79.41,83.26,84.97,76.76,838.85,-0.0477 
2014/11/16,80.36,79.5,81.61,77.56,1120,0.0120 
2014/11/23,70.15,80.5,80.85,69.78,1120,-0.1271 
2014/11/30,69.07,70.15,73.03,67.53,1250,-0.0154 
2014/12/7,61.85,68.79,68.79,61.35,971.34,-0.1045 
2014/12/14,61.38,61.2,63.7,58.5,948.6,-0.0076 
2014/12/21,59.45,61.99,62.97,59.21,513.11,-0.0314 
2014/12/28,56.42,59.65,60.43,55.48,635.34,-0.0510 
2015/1/4,50.11,56.25,56.3,48.9,1480,-0.1118 
2015/1/11,50.17,49.93,50.62,45.19,865.74,0.0012 
2015/1/18,48.79,50.1,50.45,47.78,1200,-0.0275 
2015/1/25,52.99,48.56,53.08,47.57,1340,0.0861 
2015/2/1,57.8,52.68,59.06,51.41,1770,0.0908 
2015/2/8,61.52,57.93,61.77,53.91,852.51,0.0644 
2015/2/15,60.22,61.49,63,57.8,1200,-0.0211 
2015/2/22,62.58,60.3,62.83,58.1,1310,0.0392 
2015/3/1,59.73,62.5,62.5,59.17,1220,-0.0455 
2015/3/8,54.67,59.62,60.02,54.43,776.44,-0.0847 
2015/3/15,55.32,54.41,56.84,52.5,914.68,0.0119 
2015/3/22,56.41,55.24,59.78,54.12,1200,0.0197 
2015/3/29,54.95,55.96,57.69,54,1000,-0.0259 
2015/4/5,57.87,55.18,59.27,55.08,926.55,0.0531 
2015/4/12,63.45,58.02,64.95,57.46,760.9,0.0964 
2015/4/19,65.28,63.85,65.8,61.39,1270,0.0288 
2015/4/26,66.46,65.47,66.93,63.9,1040,0.0181 
2015/5/3,65.39,66.4,69.63,64.23,1210,-0.0161 
2015/5/10,66.81,65.37,68.17,64.25,735.94,0.0217 
2015/5/17,65.37,66.91,67.88,63.95,1100,-0.0216 
2015/5/24,65.56,65.56,66.22,61.24,1040,0.0029 
2015/5/31,63.31,65.59,65.88,60.94,1210,-0.0343 
2015/6/7,63.87,63.06,66.36,62.47,854.02,0.0088 
2015/6/14,63.02,63.62,65.47,62.24,1070,-0.0133 
2015/6/21,63.26,62.57,65.05,62.1,1160,0.0038 
2015/6/28,60.32,62.85,63.83,60.12,1100,-0.0465 
2015/7/5,58.73,60,60,55.1,1360,-0.0264 
2015/7/12,57.1,58.35,58.83,56.4,571.04,-0.0278 
2015/7/19,54.62,57.12,57.44,54.3,973.56,-0.0434 
2015/7/26,52.21,54.45,54.89,51.63,1240,-0.0441 
2015/8/2,48.61,51.55,52.01,48.42,1290,-0.0690 
2015/8/9,49.03,48.43,51.1,48.24,722.56,0.0086 
2015/8/16,45.46,48.76,49.44,45.07,1090,-0.0728 
2015/8/23,50.05,45.35,50.98,42.23,1620,0.1010 
2015/8/30,49.61,50.05,54.32,47.74,1510,-0.0088 
2015/9/6,48.14,49.27,50.04,46.76,857.13,-0.0296 
2015/9/13,47.47,48.08,50.34,45.98,865.43,-0.0139 
2015/9/20,48.6,47.64,50.25,47.4,985.01,0.0238 
2015/9/27,48.13,48.34,49.84,46.93,1030,-0.0097 
2015/10/4,52.65,48.08,54.05,47.84,1210,0.0939 
2015/10/11,50.46,52.64,53.31,48.21,581.18,-0.0416 
2015/10/18,47.99,50.38,50.68,47.45,1160,-0.0489 
2015/10/25,49.56,48,50,46.41,1200,0.0327 
2015/11/1,47.42,49.5,50.91,47.27,1310,-0.0432 
2015/11/8,43.61,47.46,48.41,43.57,762.98,-0.0803 
2015/11/15,44.66,44.7,45.5,43.15,1270,0.0241 
2015/11/22,44.86,44.46,46.5,43.57,1050,0.0045 
2015/11/29,43,44.86,45.75,42.43,1480,-0.0415 
2015/12/6,37.93,43.26,43.26,37.36,1240,-0.1179 
2015/12/13,36.88,37.85,39.41,36.33,625.94,-0.0277 
2015/12/20,37.89,36.55,38.1,35.98,649.41,0.0274 
2015/12/27,37.28,37.84,37.98,36.1,579.13,-0.0161 
2016/1/3,33.55,37.85,38.99,32.16,1390,-0.1001 
2016/1/10,28.94,33.34,33.38,28.82,797.4,-0.1374 
2016/1/17,32.18,28.73,32.3,27.1,1810,0.1120 
2016/1/24,34.74,32.1,35.84,29.27,1130,0.0796 
2016/1/31,34.06,35.85,36.25,32.23,1700,-0.0196 
2016/2/7,33.36,33.99,34.68,29.92,1590,-0.0206 
2016/2/14,33.01,32.77,35.73,31.82,1530,-0.0105 
2016/2/21,35.1,33.25,37,32.37,1260,0.0633 
2016/2/28,38.72,35.1,38.95,34.83,1140,0.1031 
2016/3/6,40.39,38.88,41.48,38.87,1590,0.0431 
2016/3/13,41.2,40.25,42.54,38.32,1290,0.0201 
2016/3/20,40.44,41.31,42.08,39.22,946.49,-0.0184 
2016/3/27,38.67,40.58,41,38.55,645.24,-0.0438 
2016/4/3,41.94,38.69,42.01,37.27,1560,0.0846 
2016/4/10,43.1,42,44.94,41.41,1510,0.0277 
2016/4/17,45.11,41.8,46.18,40.1,1620,0.0466 
2016/4/24,48.13,45.13,48.5,44.26,704.3,0.0669 
2016/5/1,45.37,47.37,47.4,44.19,1300,-0.0573 
2016/5/8,47.83,45.75,48.19,43.33,1680,0.0542 
2016/5/15,48.72,47.8,49.85,47.38,1430,0.0186 
2016/5/22,49.32,48.72,50.51,47.58,1030,0.0123 
2016/5/29,49.64,49.43,50.33,48.65,815.72,0.0065 
2016/6/5,50.54,49.83,52.86,49.72,1120,0.0181 
2016/6/12,49.17,50.42,50.79,46.94,1240,-0.0271 
2016/6/19,48.41,49.42,51.24,47.54,1380,-0.0155 
2016/6/26,50.35,48.43,50.74,46.69,803.5,0.0401 
2016/7/3,46.76,50.6,50.75,46.15,1260,-0.0713 
2016/7/10,47.61,46.49,48.57,45.9,1400,0.0182 
2016/7/17,45.69,47.92,47.95,45.17,1220,-0.0403 
2016/7/24,42.46,45.7,45.87,41.8,755.34,-0.0707 
2016/7/31,44.27,43.11,44.49,41.51,1330,0.0426 
2016/8/7,46.97,44.34,47.25,43.46,1320,0.0610 
2016/8/14,50.88,47.14,51.22,46.84,1460,0.0832 
2016/8/21,49.92,50.7,50.76,48.48,1290,-0.0189 
2016/8/28,46.83,49.54,49.76,45.32,780.19,-0.0619 
2016/9/4,48.01,46.7,50.14,46.29,1320,0.0252 
2016/9/11,45.77,47.81,48.63,45.48,1420,-0.0467 
2016/9/18,45.89,46.01,48.26,45.09,1350,0.0026 
2016/9/25,49.06,46.05,49.81,45.63,779.77,0.0691 
2016/10/2,51.93,50.02,52.84,49.74,1460,0.0585 
2016/10/9,51.95,51.63,53.73,50.92,1520,0.0004 
2016/10/16,51.78,51.93,53.14,51.12,1340,-0.0033 
2016/10/23,49.71,51.89,52.01,49.31,1050,-0.0400 
2016/10/30,45.58,49.41,49.72,45.08,1530,-0.0831 
2016/11/6,44.75,45.7,46.95,44.19,1630,-0.0182 
2016/11/13,46.86,44.54,47.62,43.57,1480,0.0472 
2016/11/20,47.24,46.92,49.96,46.85,1250,0.0081 
2016/11/27,54.46,46.71,54.53,45.92,1160,0.1528 
2016/12/4,54.33,54.4,55.33,52.81,1470,-0.0024 
2016/12/11,55.21,55.88,57.89,53.15,1500,0.0162 
2016/12/18,55.16,55.4,55.92,54.05,1060,-0.0009 
2016/12/25,56.82,55.18,57.2,55.04,355.92,0.0301 
2017/1/1,57.1,57.05,58.37,55.3,1130,0.0049 
2017/1/8,55.45,56.81,57,53.58,1600,-0.0289 
2017/1/15,55.49,55.64,56.95,53.77,1450,0.0007 
2017/1/22,55.52,55.7,56.55,54.65,1240,0.0005 
2017/1/29,56.81,55.47,57.45,54.9,997.04,0.0232 
2017/2/5,56.7,56.85,57.13,54.44,1530,-0.0019 
2017/2/12,55.81,56.68,56.81,55.1,1340,-0.0157 
2017/2/19,55.99,55.9,57.31,55.64,1180,0.0032 
2017/2/26,55.9,55.96,57.05,55.03,1030,-0.0016 
2017/3/5,51.37,55.8,56.65,51.14,1790,-0.0810 
2017/3/12,51.76,51.49,52.65,50.25,1520,0.0076 
2017/3/19,50.8,51.8,52.22,49.71,1390,-0.0185 
2017/3/26,52.83,51.03,53.45,50.03,678.39,0.0400 
2017/4/2,55.24,53.62,56.08,52.73,1450,0.0456 
2017/4/9,55.89,55.19,56.65,55.19,1340,0.0118 
2017/4/16,51.96,55.55,55.98,51.57,1720,-0.0703 
2017/4/23,51.73,52.11,52.57,50.45,956.93,-0.0044 
2017/4/30,49.1,51.88,52.16,46.64,1910,-0.0508 
2017/5/7,50.84,49.27,51.16,48.39,1720,0.0354 
2017/5/14,53.61,50.89,53.82,50.74,1700,0.0545 
2017/5/21,52.15,53.85,54.67,50.71,1790,-0.0272 
2017/5/28,49.95,52.24,52.61,48.95,1130,-0.0422 
2017/6/4,48.15,49.87,50.74,47.4,1870,-0.0360 
2017/6/11,47.37,48.06,49.15,46.7,1630,-0.0162 
2017/6/18,45.54,47.21,47.76,44.35,1590,-0.0386 
2017/6/25,47.92,45.63,48.12,45.04,834.8,0.0523 
2017/7/2,46.71,48.95,49.9,46.28,1360,-0.0253 
2017/7/9,48.91,46.84,49.11,46.11,1440,0.0471 
2017/7/16,48.06,49.14,50.19,47.81,1430,-0.0174 
2017/7/23,52.52,47.96,52.7,47.68,1170,0.0928 
2017/7/30,52.42,52.6,52.93,50.88,1510,-0.0019 
2017/8/6,52.1,52.39,53.64,51.3,1460,-0.0061 
2017/8/13,52.72,52.02,52.96,50,1570,0.0119 
2017/8/20,52.41,53,53,51.3,1350,-0.0059 
2017/8/27,52.75,52.38,52.95,50.56,729.84,0.0065 
2017/9/3,53.78,52.85,54.87,51.99,1360,0.0195 
2017/9/10,55.62,53.82,55.99,53.04,1450,0.0342 
2017/9/17,56.86,55.59,56.91,54.82,1260,0.0223 
2017/9/24,57.54,56.87,59.49,56.7,724.44,0.0120 
2017/10/1,55.62,56.73,57.28,55.13,1730,-0.0334 
2017/10/8,57.17,55.5,57.57,55.06,1350,0.0279 
2017/10/15,57.75,57.28,58.54,56.6,1880,0.0101 
2017/10/22,60.44,57.95,60.65,57.04,1390,0.0466 
2017/10/29,62.07,60.66,62.23,60,1100,0.0270 
2017/11/5,63.52,62.27,64.65,62.08,1790,0.0234 
2017/11/12,62.72,63.68,63.77,61.08,1700,-0.0126 
2017/11/19,63.86,62.8,63.95,61.44,1210,0.0182 
2017/11/26,63.73,63.8,64.32,62.5,948.58,-0.0020 
2017/12/3,63.4,63.5,63.68,61.13,1390,-0.0052 
2017/12/10,63.23,63.29,65.83,62.01,1840,-0.0027 
2017/12/17,65.25,63.36,65.28,63,936.37,0.0319 
2017/12/24,66.87,65.2,67.1,65,389.71,0.0248 
2017/12/31,67.62,66.55,68.27,66.24,902.2,0.0112 
2018/1/7,69.87,67.8,70.05,67.44,1460,0.0333 
2018/1/14,68.61,69.88,70.37,68.28,1330,-0.0180 
2018/1/21,70.52,68.8,71.28,68.39,1430,0.0278 
2018/1/28,68.58,70.47,70.64,67.96,1000,-0.0275 
2018/2/4,62.79,68.15,68.46,61.77,1980,-0.0844 
2018/2/11,64.84,62.5,65.22,61.76,1600,0.0326 
2018/2/18,67.31,64.96,67.37,64.4,1120,0.0381 
2018/2/25,64.37,67.29,67.9,63.19,929.38,-0.0437 
2018/3/4,65.49,64.65,66.16,63.43,1380,0.0174 
2018/3/11,66.21,65.5,66.42,64.05,1300,0.0110 
2018/3/18,70.45,66.01,70.57,65.39,1570,0.0640 
2018/3/25,70.27,70.43,71.05,68.78,482.26,-0.0026 
2018/4/1,67.11,69.32,70.04,66.69,1350,-0.0450 
2018/4/8,72.58,67.1,73.09,67,1860,0.0815 
2018/4/15,74.06,72.7,74.75,70.83,1730,0.0204 
2018/4/22,74.64,73.77,75.47,73.13,1260,0.0078 
2018/4/29,74.87,74.62,75.41,72.38,1400,0.0031 
2018/5/6,77.12,75,78,73.1,1690,0.0301 
2018/5/13,78.51,77.05,80.5,76.55,1630,0.0180 
2018/5/20,76.44,78.61,80.49,76.01,1350,-0.0264 
2018/5/27,76.79,76.11,78.75,74.49,622.91,0.0046 
2018/6/3,76.46,76.66,77.61,73.81,1670,-0.0043 
2018/6/10,73.44,76.3,77.07,73,1350,-0.0395 
2018/6/17,75.55,73.06,75.86,72.45,1760,0.0287 
2018/6/24,79.44,74.8,79.7,73.74,891.38,0.0515 
2018/7/1,77.11,78.55,78.95,76.36,1210,-0.0293 
2018/7/8,75.33,77.21,79.51,72.67,1750,-0.0231 
2018/7/15,73.07,74.92,75.37,71.19,1450,-0.0300 
2018/7/22,74.29,73.22,74.85,72.52,1050,0.0167 
2018/7/29,73.21,74.31,75.27,71.84,788.75,-0.0145 
2018/8/5,72.81,73.21,74.9,71.4,1120,-0.0055 
2018/8/12,71.83,73,73.93,70.3,1210,-0.0135 
2018/8/19,75.82,71.77,76.42,71.42,1190,0.0555 
2018/8/26,77.42,75.54,78.03,75.39,527.23,0.0211 
2018/9/2,76.83,77.69,79.72,75.64,1190,-0.0076 
2018/9/9,78.09,77.08,80.13,76.9,1400,0.0164 
2018/9/16,78.8,78.07,80.12,77.46,1340,0.0091 
2018/9/23,82.72,78.97,82.87,78.97,757.93,0.0497 
2018/9/30,84.16,82.79,86.74,82.55,1620,0.0174 
2018/10/7,80.43,84.17,85.45,79.23,1820,-0.0443 
2018/10/14,79.78,81,81.92,78.69,1600,-0.0081 
2018/10/21,77.62,80.11,80.41,75.11,1600,-0.0271 
2018/10/28,72.83,77.64,78.03,72.16,940.86,-0.0617 
2018/11/4,70.18,72.85,74.13,69.13,1530,-0.0364 
2018/11/11,66.76,70.69,71.88,64.61,1790,-0.0487 
2018/11/18,58.8,66.99,67.64,58.41,1460,-0.1192 
2018/11/25,58.71,58.98,61.4,57.5,810.95,-0.0015 
2018/12/2,61.67,59.98,63.73,58.36,1650,0.0504 
2018/12/9,60.28,61.34,62.33,59.33,1210,-0.0225 
2018/12/16,53.82,60.25,61.21,52.79,1490,-0.1072 
2018/12/23,52.2,53.49,55.29,49.93,272.92,-0.0301 
2018/12/30,57.06,53,58.31,52.51,1010,0.0931 
2019/1/6,60.48,57.41,62.49,57.13,1510,0.0599 
2019/1/13,62.7,60.62,63,58.9,1380,0.0367 
2019/1/20,61.64,62.74,63.15,60.21,1220,-0.0169 
2019/1/27,62.75,61.49,62.97,59.49,735.1,0.0180 
2019/2/3,62.1,62.83,63.63,60.6,1280,-0.0104 
2019/2/10,66.25,62.11,66.39,60.9,1410,0.0668 
2019/2/17,67.12,66.39,67.73,65.58,1120,0.0131 
2019/2/24,65.07,66.97,67.47,64.32,767.53,-0.0305 
