日期,收盘,开盘,高,低,交易量,涨跌幅
2021/8/15,65.18,70.05,70.45,64.94,1450,-0.0766
2021/8/22,72.7,64.97,72.76,64.6,1090,0.1154
2021/8/29,72.61,73.25,73.69,70.42,830.58,-0.0012
2021/9/5,72.92,72.57,73.2,70.88,1340,0.0043
2021/9/12,75.34,72.88,76.13,72.69,1300,0.0332
2021/9/19,78.09,75.33,78.24,73.26,1220,0.0365
2021/9/26,79.28,78.25,80.75,77.5,764.3,0.0152
2021/10/3,82.39,79.49,83.47,78.75,1860,0.0392
2021/10/10,84.86,82.65,85.1,82.2,1590,0.03
2021/10/17,85.53,84.95,86.1,83.36,1760,0.0079
2021/10/24,84.38,85.65,86.7,82.32,807.77,-0.0134
2021/10/31,82.74,83.63,85.23,80.2,1850,-0.0194
2021/11/7,82.17,82.58,85.5,81.26,1610,-0.0069
2021/11/14,78.89,81.92,83.14,78.05,1810,-0.0399
2021/11/21,72.72,78.58,83,72.14,1200,-0.0782
2021/11/28,69.88,73.88,77.02,65.72,1430,-0.0391
2021/12/5,75.15,70.24,76.7,70.24,1390,0.0754
2021/12/12,73.52,75.37,76.39,72.5,1230,-0.0217
2021/12/19,76.14,72.82,77,69.28,906.32,0.0356
2021/12/26,77.78,76.32,80.17,75.75,365.28,0.0215
2022/1/2,81.75,78.11,83,77.04,1460,0.051
2022/1/9,86.06,81.76,86.5,80.5,1500,0.0527
2022/1/16,87.89,86.15,89.5,85.54,1420,0.0213
2022/1/23,90.03,87.93,91.7,85.04,1060,0.0243
2022/1/30,93.27,90.8,93.7,87.72,1230,0.036
2022/2/6,94.44,92.75,95.66,89.93,1800,0.0125
2022/2/13,93.54,95.2,96.78,90.12,1840,-0.0095
2022/2/20,97.93,94.29,105.79,92.57,1010,0.0469
2022/2/27,118.11,101.98,119.84,98.3,1790,0.2061
2022/3/6,112.67,122.79,139.13,105.6,2050,-0.0461
2022/3/13,107.93,113.15,113.15,96.93,1200,-0.0421
2022/3/20,120.65,107.5,123.74,107.06,936.8,0.1179
2022/3/27,104.39,119.9,119.9,102.35,564.13,-0.1348
2022/4/3,102.78,104.08,109.9,98.41,1220,-0.0154
2022/4/10,111.7,103.21,112.39,97.57,970.07,0.0868
2022/4/17,106.65,112.32,114.84,104.65,926.98,-0.0452
2022/4/24,109.34,105.49,110.3,99.48,446.95,0.0252
2022/5/1,112.39,106.3,114,103.1,1110,0.0279
2022/5/8,111.55,112.94,113.2,101.3,1400,-0.0075
2022/5/15,112.55,111.67,115.69,105.7,1190,0.009
2022/5/22,119.43,112.85,119.72,111.7,745.3,0.0611
2022/5/29,119.72,119.28,125.28,112.45,654.69,0.0024
2022/6/5,122.01,121.55,124.4,118.55,1250,0.0191
2022/6/12,113.12,121.94,125.19,111.72,1380,-0.0729
2022/6/19,113.12,113.88,116.25,107.03,988.78,0
2022/6/26,111.63,112.92,120.41,108.03,480.74,-0.0132
2022/7/3,107.02,111.65,114.75,98.5,1400,-0.0413
2022/7/10,101.16,107,107.7,94.5,1250,-0.0548
2022/7/17,103.2,100.82,107.61,99.46,992.54,0.0202
2022/7/24,110.01,103.85,110.67,101.64,401.33,0.066
2022/7/31,94.92,103.92,104.43,92.78,1280,-0.1372
2022/8/7,98.15,94.51,100.38,93.01,1080,0.034
2022/8/14,96.72,97.72,98.17,91.51,1020,-0.0146
2022/8/21,100.99,95.95,102.47,92.36,894.13,0.0441
2022/8/28,93.02,100.67,105.48,91.81,630.48,-0.0789
2022/9/4,92.84,93.02,96.99,87.24,1080,-0.0019
2022/9/11,91.35,92.54,95.8,90.03,1200,-0.016
2022/9/18,86.15,91.43,93.5,85.5,894.41,-0.0569
2022/9/25,87.96,86.62,90.12,83.65,361.78,0.021
2022/10/2,97.92,86.35,98.58,86.35,1330,0.1132
2022/10/9,91.63,98.75,98.75,91.08,1220,-0.0642
2022/10/16,93.5,91.71,94.77,88.77,1240,0.0204
2022/10/23,95.77,93.59,97.27,91.22,657.23,0.0243
2022/10/30,98.57,96.47,98.81,92.33,1050,0.0292
2022/11/6,95.99,97.31,99.56,91.73,1320,-0.0262
2022/11/13,87.62,95.87,96.95,85.8,1520,-0.0872
2022/11/20,83.63,87.74,89.9,82.31,918.5,-0.0455
2022/11/27,85.57,83.58,89.37,80.61,607.4,0.0232
2022/12/4,76.1,85.73,88.44,75.11,1320,-0.1107
2022/12/11,79.04,76.88,83.18,75.26,1110,0.0386
2022/12/18,83.92,79.21,84.12,78.28,755,0.0617
2022/12/25,85.91,84.5,86,81.28,299.2,0.0237
2023/1/1,78.75,85.69,86.66,77.77,693.84,-0.0833
2023/1/8,85.28,78.42,85.5,78.42,1240,0.0829
2023/1/15,87.63,85.36,87.85,83.76,1120,0.0276
2023/1/22,86.66,87.7,89.09,85.41,805.81,-0.0111
2023/1/29,79.94,86.88,87.48,79.62,1040,-0.0775
2023/2/5,86.39,79.61,86.9,79.1,1430,0.0807
2023/2/12,83,86.51,86.95,81.8,1190,-0.0392
2023/2/19,83.16,83.15,84.3,80.4,893.44,0.0019
2023/2/26,85.83,83.19,86,81.73,840.91,0.0321
2023/3/5,82.78,85.83,86.75,80.73,1490,-0.0355
2023/3/12,72.97,82.6,83.48,71.4,2130,-0.1185
2023/3/19,74.99,73.01,77.44,70.12,1060,0.0277
2023/3/26,79.89,74.62,79.95,74.39,1680,0.0653
2023/4/2,85.12,86,86.44,83.5,1290,0.0655
2023/4/9,85.87,84.45,86.9,83.37,853.36,0.0088
2023/4/16,81.66,86.43,86.52,80.45,1410,-0.049
2023/4/23,79.54,81.87,83.06,77.39,697.69,-0.026
2023/4/30,75.3,80.11,80.24,71.28,1630,-0.0533
2023/5/7,74.17,75.23,77.6,74.03,1380,-0.015
2023/5/14,75.58,74.15,77.5,73.49,1230,0.019
2023/5/21,76.95,75.63,78.66,74.55,1200,0.0181
2023/5/28,76.13,77.39,77.75,71.39,787.29,-0.0107
2023/6/4,74.79,77.68,78.73,73.58,1670,-0.0176
2023/6/11,76.61,74.87,76.74,71.58,1510,0.0243
2023/6/18,73.85,76.4,77.24,72.11,1150,-0.036
2023/6/25,74.9,74.5,75.4,71.57,490.35,0.0142
2023/7/2,78.47,75.11,78.54,74.56,1110,0.0477
2023/7/9,79.87,78.6,81.75,77.36,1710,0.0178
2023/7/16,79.52,79.34,80.92,78.2,311.44,-0.0044
